117BCFC0-453D-40AD-8C3A-BDDA43EC59D3,37,b196549176,795331339,OCoLC,z,d,ODN0000784443,z,True,True,True,,,False
3C38C58B-B218-4E6C-8725-FE4894B22BD9,37,b196549188,795331367,OCoLC,z,d,ODN0000786407,z,True,True,True,,,False
8DDB56EC-40F4-424D-A277-2F0EEB5E1D40,37,b196549206,795333085,OCoLC,z,d,ODN0000784441,z,True,True,True,,,False
9CEF0031-E602-4BF3-ABFA-5DBDC462FCED,37,b196549218,795353237,OCoLC,z,d,ODN0000797151,z,True,True,True,,,False
406C2D0C-B185-43A2-BE1D-C824EE475A26,37,b19654922x,795353631,OCoLC,z,d,ODN0000784910,z,True,True,True,,,False
6C13825A-68C4-4392-BB44-455BACDB2A44,37,b196549231,795354196,OCoLC,z,d,ODN0000786412,z,True,True,True,,,False
1DD6C567-F326-40F1-8C69-DE83A08EE00E,37,b196549243,795354399,OCoLC,z,d,ODN0000786714,z,True,True,True,,,False
EACE26BF-B86C-43E5-A7EE-CE73B05DA214,37,b196549255,795359191,OCoLC,z,d,ODN0000784912,z,True,True,True,,,False
70798EA5-54F5-42CA-8544-DE2F0A48E335,37,b196549279,795362139,OCoLC,z,d,ODN0000786716,z,True,True,True,,,False
6C803F36-2537-4A34-B84C-633CA4CBC6A0,37,b196549292,795362459,OCoLC,z,d,ODN0000786475,z,True,True,True,,,False
8D04A535-821E-4E4A-A3F5-411292EEA51C,37,b196549309,795362478,OCoLC,z,d,ODN0000784921,z,True,True,True,,,False
B5BF0D9E-B2FB-4887-8DA0-ABC6D770AA26,37,b196549310,795365975,OCoLC,z,d,ODN0000786720,z,True,True,True,,,False
DEAFDC5D-DC54-421D-8228-10EAF4D2C1B2,37,b196549322,795366028,OCoLC,z,d,ODN0000784483,z,True,True,True,,,False
09E0D4D5-54FA-4D2D-AEEF-5511E09E6F93,37,b196549334,795366082,OCoLC,z,d,ODN0000786418,z,True,True,True,,,False
8453C0F8-12C3-479E-AED9-17779EC09EDB,37,b196549346,795366939,OCoLC,z,d,ODN0000784924,z,True,True,True,,,False
7325F1AB-A24F-4248-AC4F-9A58DD46C959,37,b196549371,795369524,OCoLC,z,d,ODN0000786425,z,True,True,True,,,False
8016E78F-DD38-4965-A9F7-0A220C6FEB78,37,b196549395,795369631,OCoLC,z,d,ODN0000784492,z,True,True,True,,,False
84182F58-DDC8-448E-B17E-7CE037CBDACB,37,b196549413,795372953,OCoLC,z,d,ODN0000784486,z,True,True,True,,,False
576D40C9-978A-4AF1-AED5-807ECE8B11DB,37,b196549425,795373900,OCoLC,z,d,ODN0000786726,z,True,True,True,,,False
DD8CFB4B-CA17-47FC-BA86-A4E7CDA5BBC2,37,b196549437,795382337,OCoLC,z,d,ODN0000797154,z,True,True,True,,,False
372F4FC9-FA05-41C0-84FB-EAC2D1C131E3,37,b196549449,795382382,OCoLC,z,d,ODN0000784929,z,True,True,True,,,False
2B68CC71-DEAF-4277-8E39-6F3F424908AE,37,b196549462,795382689,OCoLC,z,d,ODN0000784957,z,True,True,True,,,False
4609F644-3EB4-478C-AF3A-2B069976188F,37,b196549486,795383242,OCoLC,z,d,ODN0000784497,z,True,True,True,,,False
B5775D70-335D-4CD0-96B7-669EB504B7E6,37,b196549498,795383420,OCoLC,z,d,ODN0000786431,z,True,True,True,,,False
60AFE498-FED4-4527-A041-1A10C105A649,37,b196549504,795395096,OCoLC,z,d,ODN0000786481,z,True,True,True,,,False
071C5A28-E864-4947-9E22-1B3A887201E6,37,b196549528,795400170,OCoLC,z,d,ODN0000797164,z,True,True,True,,,False
CF2F70E3-B022-42C7-88C9-3856B18C5C0D,37,b19654953x,795401834,OCoLC,z,d,ODN0000784602,z,True,True,True,,,False
8ED4676E-5670-44F6-88E2-B4981B68173F,37,b196549541,795472445,OCoLC,z,d,ODN0000784964,z,True,True,True,,,False
976F063C-AF97-432A-93A9-4AD010ED78F0,37,b19655004x,795250475,OCoLC,z,d,ODN0000784906,z,True,True,True,,,False
403553DB-6288-42FF-B90A-BD1AD4A6FDA7,37,b196550051,795251454,OCoLC,z,d,ODN0000784437,z,True,True,True,,,False
A1F01A73-963A-412A-BD6A-A4F961F3F03B,37,b196550063,795331171,OCoLC,z,d,ODN0000784439,z,True,True,True,,,False
45D7D5B5-CB54-4F9B-BE8C-11FB584E1590,37,b196550075,795350903,OCoLC,z,d,ODN0000786404,z,True,True,True,,,False
BEF5B79A-1116-4522-8C60-769FC1153578,37,b196550087,795353300,OCoLC,z,d,ODN0000784342,z,True,True,True,,,False
B7C398C1-66E6-427B-BC9F-E12BD27F2E59,37,b196550129,795353965,OCoLC,z,d,ODN0000786705,z,True,True,True,,,False
6A501F7D-5E03-40D5-9DE6-6B3C8B9FC07D,37,b196550130,795354022,OCoLC,z,d,ODN0000784452,z,True,True,True,,,False
13D11CB0-F488-405E-8254-EBD848D928F2,37,b196550142,795354083,OCoLC,z,d,ODN0000786411,z,True,True,True,,,False
9589F137-4208-4BEC-83DF-893E13110622,37,b196550166,795354320,OCoLC,z,d,ODN0000786713,z,True,True,True,,,False
C685D516-6D24-4ABD-B7B0-E5371369DD99,37,b196550178,795357663,OCoLC,z,d,ODN0000784455,z,True,True,True,,,False
2E6810ED-F5D6-46C9-9481-1F5889DB9AB8,37,b19655018x,795359987,OCoLC,z,d,ODN0000784919,z,True,True,True,,,False
B97ED8EC-5198-4751-990F-2EA460CE1F96,37,b196550191,795360083,OCoLC,z,d,ODN0000784920,z,True,True,True,,,False
0D2A61C2-C561-4244-9A6C-229A2F523D74,37,b196550208,795362204,OCoLC,z,d,ODN0000784343,z,True,True,True,,,False
73286D01-8AA2-45AE-A365-F0B75838392C,37,b19655021x,795365942,OCoLC,z,d,ODN0000786416,z,True,True,True,,,False
9B8808BD-C733-4A0C-8761-2EC2A7E14831,37,b196550221,795365996,OCoLC,z,d,ODN0000784473,z,True,True,True,,,False
6E4A3DE4-E531-4412-8715-9652E098E73B,37,b196550257,795368439,OCoLC,z,d,ODN0000786724,z,True,True,True,,,False
4AC9457C-2BAC-49DC-A0A0-5DAF7F74796B,37,b196550269,795368690,OCoLC,z,d,ODN0000786300,z,True,True,True,,,False
F66FFDDA-B154-462D-A93C-DA3712B7A29F,37,b196550270,795368813,OCoLC,z,d,ODN0000786728,z,True,True,True,,,False
3210C360-526C-4DD6-9781-CC4966839131,37,b196550312,795383543,OCoLC,z,d,ODN0000786732,z,True,True,True,,,False
674EE30E-B59A-4214-9D2E-AABC5D3B6614,37,b196550324,795383642,OCoLC,z,d,ODN0000784595,z,True,True,True,,,False
EA3B3BC3-EC9D-49E4-AB7C-F6BD72595BEC,37,b196550336,795391310,OCoLC,z,d,ODN0000786734,z,True,True,True,,,False
9D5B927B-0BD5-48E8-9295-EC81F0B938DA,37,b196550348,795393848,OCoLC,z,d,ODN0000784509,z,True,True,True,,,False
0F9B6D3C-366F-4E46-81C5-E0872E395FB7,37,b196550361,795395892,OCoLC,z,d,ODN0000784600,z,True,True,True,,,False
A83726DB-DD4A-411C-ACD3-24CFBB2DC19C,37,b196550385,795470433,OCoLC,z,d,ODN0000784606,z,True,True,True,,,False
6DBCBD79-AAFB-4FE5-BE00-E5BDA68CDF96,37,b196550397,795472193,OCoLC,z,d,ODN0000784959,z,True,True,True,,,False
CD417B93-2E8A-456D-8D93-66AB1118DC56,37,b196550403,795472272,OCoLC,z,d,ODN0000786484,z,True,True,True,,,False
941D9A3A-5CB5-40E7-80EF-60EEEF733C40,37,b196550415,795472494,OCoLC,z,d,ODN0000784966,z,True,True,True,,,False
58F56FA9-429A-4E72-B39D-AA631D40067A,37,b196550427,795497958,OCoLC,z,d,ODN0000786486,z,True,True,True,,,False
077912F0-2EA2-4846-9C70-6274C48F57BB,37,b196550439,795498043,OCoLC,z,d,ODN0000786819,z,True,True,True,,,False
BB605C17-9476-4849-8F47-C32273A6A432,37,b196550440,795498068,OCoLC,z,d,ODN0000797203,z,True,True,True,,,False
051D343F-F42C-43AF-B066-3CD9C1427B98,37,b196550452,795498364,OCoLC,z,d,ODN0000784887,z,True,True,True,,,False
792F66A2-85F1-4E15-AA5C-5FE14B2E1892,37,b196550464,795498376,OCoLC,z,d,ODN0000848981,z,True,True,True,,,False
7C87FF9C-6599-4914-8726-160C920AE3EC,37,b196550476,795498378,OCoLC,z,d,ODN0000784409,z,True,True,True,,,False
9A7A7826-8FA7-4D80-8637-FA29475B86B5,37,b196550488,795498383,OCoLC,z,d,ODN0000786382,z,True,True,True,,,False
7B293F23-1C34-434C-8369-50959CDD6955,37,b19655049x,795498414,OCoLC,z,d,ODN0000786690,z,True,True,True,,,False
0179EC4F-480B-49EA-B96A-D66815C343FB,37,b196550506,795502566,OCoLC,z,d,ODN0000786367,z,True,True,True,,,False
2AA26566-DFBB-4553-94BF-C7ECEFBD9A13,37,b196550518,795502758,OCoLC,z,d,ODN0000786370,z,True,True,True,,,False
77225227-CE16-4764-9CA3-B604CB9A7955,37,b196550543,795502786,OCoLC,z,d,ODN0000786376,z,True,True,True,,,False
910F7878-B926-4C21-9610-C7F2E378EFD2,37,b196550555,795502792,OCoLC,z,d,ODN0000784890,z,True,True,True,,,False
C123B2E4-B147-48B7-8793-64C19EC7718B,37,b196550567,795502795,OCoLC,z,d,ODN0000786684,z,True,True,True,,,False
E03E9C3B-C375-4190-980F-E7DD831D110B,37,b196550579,795502800,OCoLC,z,d,ODN0000786381,z,True,True,True,,,False
4AA528A0-0D75-40D8-B824-646A303594F8,37,b196550580,795502827,OCoLC,z,d,ODN0000786383,z,True,True,True,,,False
9EEF8440-B7F8-4DAC-A755-12DCD15BB57A,37,b196550592,795502833,OCoLC,z,d,ODN0000786688,z,True,True,True,,,False
8744EA59-0737-40CA-9282-5E5D29CA19CC,37,b196550609,795502933,OCoLC,z,d,ODN0000786694,z,True,True,True,,,False
0742E153-C898-4D76-A379-CB43FB9A39B9,37,b196550610,795503053,OCoLC,z,d,ODN0000786699,z,True,True,True,,,False
91AC4448-AF5E-4E1F-AC5B-A28BD06F2D35,37,b196550622,795503062,OCoLC,z,d,ODN0000784904,z,True,True,True,,,False
C91CF551-6721-42C8-B1D6-E9ADCBEF9A17,37,b196550634,795503762,OCoLC,z,d,ODN0000784896,z,True,True,True,,,False
14C4760D-14E2-4BA1-9E26-FB3409A903D6,37,b196550646,795503764,OCoLC,z,d,ODN0000784899,z,True,True,True,,,False
8A9AE78F-F1E2-4114-9744-F9580AA148D2,37,b19655066x,795503804,OCoLC,z,d,ODN0000786487,z,True,True,True,,,False
F5A57443-80CB-4973-8263-CCB6D3FB9DA6,37,b196550671,795503855,OCoLC,z,d,ODN0000786388,z,True,True,True,,,False
F389E64D-6E74-4084-AEE4-891C74C52D42,37,b196550695,795503869,OCoLC,z,d,ODN0000786393,z,True,True,True,,,False
179B9EB2-888B-44EC-ADEA-8C21012389ED,37,b196550701,795503989,OCoLC,z,d,ODN0000784615,z,True,True,True,,,False
7900F550-6AC7-4100-A13A-E3E59A42A935,37,b196550713,795504098,OCoLC,z,d,ODN0000786826,z,True,True,True,,,False
88C702F6-D01A-4033-83D8-F93EDAEE137E,37,b196550725,795505161,OCoLC,z,d,ODN0000786701,z,True,True,True,,,False
E82142BA-3A72-4FAC-8127-B472BE7EA47E,37,b196550749,795505883,OCoLC,z,d,ODN0000784634,z,True,True,True,,,False
A55E2142-1DE4-4AC0-8250-02130CF1B780,37,b196550762,795506202,OCoLC,z,d,ODN0000784622,z,True,True,True,,,False
AC89D3A0-876E-4ED6-ADF4-C1CDE654F531,37,b196550774,795507169,OCoLC,z,d,ODN0000784636,z,True,True,True,,,False
6C5B858B-009C-4C6B-877A-144251AF31CA,37,b196550786,795507357,OCoLC,z,d,ODN0000786476,z,True,True,True,,,False
A3763CCB-9634-4468-9335-7F9615DB52ED,37,b196550798,795507362,OCoLC,z,d,ODN0000784956,z,True,True,True,,,False
47994C4B-1026-405B-AC4C-1A6C570D3417,37,b196550804,795507379,OCoLC,z,d,ODN0000786793,z,True,True,True,,,False
B66C2C05-341F-43F9-B1D1-6719C3D3208D,37,b196550828,795516503,OCoLC,z,d,ODN0000784729,z,True,True,True,,,False
003BAEFB-0949-45F8-B65E-7AF1336A3BB0,37,b19655083x,795516538,OCoLC,z,d,ODN0000785134,z,True,True,True,,,False
73543F4A-66D6-4123-95DB-5080E8BA2ACC,37,b196550841,795497486,OCoLC,z,d,ODN0000786305,z,True,True,True,,,False
3CA6855F-1409-4961-91D0-77B0EEA17863,37,b196550865,795497918,OCoLC,z,d,ODN0000848921,z,True,True,True,,,False
59725A80-923F-4222-AFAB-005C2DB26ED5,37,b196550877,795498335,OCoLC,z,d,ODN0000784395,z,True,True,True,,,False
515BF819-1660-4174-A903-4D4D8A398BE8,37,b196550890,795498349,OCoLC,z,d,ODN0000786369,z,True,True,True,,,False
DEB3DFC6-3679-419E-BF50-3652F8C62266,37,b196550907,795498368,OCoLC,z,d,ODN0000786373,z,True,True,True,,,False
BFB1BE60-C3DD-43C1-8C5D-2424411BFCB5,37,b196550920,795502713,OCoLC,z,d,ODN0000784884,z,True,True,True,,,False
2CDD4475-84AD-4B65-ABDE-1C19C94D5498,37,b196550932,795502762,OCoLC,z,d,ODN0000786368,z,True,True,True,,,False
79990809-E206-4A4A-97ED-9DDEC430B324,37,b196550944,795502765,OCoLC,z,d,ODN0000786675,z,True,True,True,,,False
9B536EE0-F5A8-49B9-9816-BD11996A4E46,37,b196550956,795502780,OCoLC,z,d,ODN0000786372,z,True,True,True,,,False
F0001716-D86F-4A27-9660-3A9A0797A8D3,37,b196550968,795502789,OCoLC,z,d,ODN0000786378,z,True,True,True,,,False
D5BD6D98-D921-4C67-88B1-1EA868829F69,37,b19655097x,795502790,OCoLC,z,d,ODN0000786679,z,True,True,True,,,False
42698DE5-9305-4C56-BABF-B052E1291CD9,37,b196551006,795503039,OCoLC,z,d,ODN0000786697,z,True,True,True,,,False
1DEFC229-9111-4923-81C8-60356313E0BF,37,b196551018,795503065,OCoLC,z,d,ODN0000786390,z,True,True,True,,,False
E39226A1-F02A-4A8C-881C-62E10C5866FC,37,b19655102x,795503169,OCoLC,z,d,ODN0000784610,z,True,True,True,,,False
06036046-D391-40AD-9CD5-A8A22885CBEA,37,b196551031,795503364,OCoLC,z,d,ODN0000784411,z,True,True,True,,,False
A088408C-1999-48EE-BF99-18DE19CC83EF,37,b196551055,795503733,OCoLC,z,d,ODN0000786693,z,True,True,True,,,False
F35510B7-4475-44AB-889E-C7EEB66D8D37,37,b196551079,795503842,OCoLC,z,d,ODN0000784902,z,True,True,True,,,False
6D76BBE3-FD38-4039-B81E-1B4298AD5687,37,b196551080,795503863,OCoLC,z,d,ODN0000786392,z,True,True,True,,,False
D62D6AA7-48D6-4FF1-A752-CECD9A870FF8,37,b196551092,795502840,OCoLC,z,d,ODN0000784424,z,True,True,True,,,False
6CB638D3-12C1-4098-B745-5581A9CA6563,37,b196551109,795504473,OCoLC,z,d,ODN0000784895,z,True,True,True,,,False
A33A23F1-93C9-432F-A270-658AB9300BCF,37,b196551134,795504965,OCoLC,z,d,ODN0000784901,z,True,True,True,,,False
F9D81774-B1EE-4ACA-A9C2-C7A495F6E9AE,37,b196551146,795505745,OCoLC,z,d,ODN0000784974,z,True,True,True,,,False
2B8A21DE-F40E-4F92-9493-1F706AB4A2C0,37,b196551158,795505793,OCoLC,z,d,ODN0000784977,z,True,True,True,,,False
1E486C32-3388-40C8-89B5-BD29BFE002FE,37,b19655116x,795505852,OCoLC,z,d,ODN0000784631,z,True,True,True,,,False
BBCC1037-CB99-4954-BADD-DFB6D4515632,37,b196551183,795506907,OCoLC,z,d,ODN0000784629,z,True,True,True,,,False
F2478BC2-DB17-4CEC-B47F-00C6B6BA70BD,37,b196551195,795507038,OCoLC,z,d,ODN0000784630,z,True,True,True,,,False
748BC7A7-2B9C-42EE-8DB8-178A1C7E8446,37,b196551201,795507187,OCoLC,z,d,ODN0000786827,z,True,True,True,,,False
B663E80D-97DB-4FA5-94EB-E947AB0D63EF,37,b196551213,795507232,OCoLC,z,d,ODN0000786830,z,True,True,True,,,False
39C67C02-93CB-427E-B88D-3E87E6815960,37,b196551225,795507325,OCoLC,z,d,ODN0000784986,z,True,True,True,,,False
6CE3021E-31CB-4A9F-A315-82E44FEFDAB4,37,b196551237,795507384,OCoLC,z,d,ODN0000786797,z,True,True,True,,,False
F5EA425E-CB05-495F-BAA4-575DC4FECCDE,37,b196551249,795516184,OCoLC,z,d,ODN0000784983,z,True,True,True,,,False
0164997E-536F-40CF-A8AE-454CE8443173,37,b196551250,795516217,OCoLC,z,d,ODN0000784985,z,True,True,True,,,False
37EF02B6-9DE2-4972-A560-69E2662D1419,37,b196551262,795516269,OCoLC,z,d,ODN0000784955,z,True,True,True,,,False
501282F0-4D72-48D5-B3E3-CBC7724E75F4,37,b196551274,795516579,OCoLC,z,d,ODN0000784356,z,True,True,True,,,False
DF427EA8-6EA7-4EB9-87EB-A24E4D2A2581,37,b196551298,795517413,OCoLC,z,d,ODN0000784987,z,True,True,True,,,False
6D6F5D96-BAC7-4FD3-8D62-A189F14B65BE,37,b196551304,795517499,OCoLC,z,d,ODN0000784593,z,True,True,True,,,False
6D1E7630-52C0-4A87-97C9-8933FB6EEAC8,37,b196551328,795518432,OCoLC,z,d,ODN0000784731,z,True,True,True,,,False
CC78225D-7B7F-45E6-8348-DF852797F06B,37,b19655133x,795518463,OCoLC,z,d,ODN0000787023,z,True,True,True,,,False
F3B0E15A-0562-464D-A4A0-ABFF4743DED0,37,b196551353,795519914,OCoLC,z,d,ODN0000787031,z,True,True,True,,,False
CB9B7322-686F-4EFF-A817-79C162A28649,37,b196551365,795519991,OCoLC,z,d,ODN0000785140,z,True,True,True,,,False
C063DE4F-6E73-430C-9449-C68573F2F583,37,b196551377,795520063,OCoLC,z,d,ODN0000784730,z,True,True,True,,,False
11C9B583-B442-4A15-A35A-507E81E14888,37,b196551389,795520199,OCoLC,z,d,ODN0000785184,z,True,True,True,,,False
3BB1EADD-9A8B-4558-A3AC-15ACCA9BFFCF,37,b196551390,795520283,OCoLC,z,d,ODN0000784733,z,True,True,True,,,False
30FC1511-EDD5-4B3B-9096-806259DEDCCB,37,b196551407,795521194,OCoLC,z,d,ODN0000784345,z,True,True,True,,,False
64BC52CD-B6F2-494D-AA71-88ADBA7E524B,37,b196551419,795521209,OCoLC,z,d,ODN0000784675,z,True,True,True,,,False
33FE7046-F161-448B-B396-A67FEA51F537,37,b196551420,795521219,OCoLC,z,d,ODN0000784690,z,True,True,True,,,False
55B2C32F-E092-4E7D-AE8D-D384441A6598,37,b196551444,795521229,OCoLC,z,d,ODN0000784693,z,True,True,True,,,False
71538B32-02DC-4570-8AFF-9BEB039A2267,37,b196551456,795521233,OCoLC,z,d,ODN0000784695,z,True,True,True,,,False
E3D5C2F0-079A-4CF6-83F9-0D2EF3D22283,37,b196551468,795521236,OCoLC,z,d,ODN0000797168,z,True,True,True,,,False
741723AF-D2CC-47A0-92B9-EC2165C4BD29,37,b19655147x,795521238,OCoLC,z,d,ODN0000785037,z,True,True,True,,,False
8410EC6E-726F-483C-951E-981B09610773,37,b196551481,795521244,OCoLC,z,d,ODN0000797212,z,True,True,True,,,False
3C79290E-5215-4614-A840-141A0129D310,37,b196551493,795521252,OCoLC,z,d,ODN0000786869,z,True,True,True,,,False
8E262791-8A8D-4A01-942B-4B0BCF7DF510,37,b196551511,795521730,OCoLC,z,d,ODN0000784994,z,True,True,True,,,False
8C1E8756-8F99-4C5F-87C8-F92714FD68A5,37,b196551535,795521793,OCoLC,z,d,ODN0000784694,z,True,True,True,,,False
CDE4A0AD-0EDA-46A8-B9E2-2F1158A14FCE,37,b196551547,795521868,OCoLC,z,d,ODN0000786873,z,True,True,True,,,False
84E890C1-B153-4036-8CAB-CEDB4936A7F8,37,b196551559,795521953,OCoLC,z,d,ODN0000786358,z,True,True,True,,,False
4C909FBF-F5C0-479A-B22A-A0AD6985F8EC,37,b196551560,795521958,OCoLC,z,d,ODN0000784664,z,True,True,True,,,False
80AB6298-FC65-4C01-855C-C7D2DEB52537,37,b196551584,795521976,OCoLC,z,d,ODN0000797209,z,True,True,True,,,False
359B91EF-D45A-4877-878C-DC5D3327CB12,37,b196551596,795521987,OCoLC,z,d,ODN0000786517,z,True,True,True,,,False
22315F0C-79BB-4BC2-9719-C83701463E20,37,b196551602,795521995,OCoLC,z,d,ODN0000785005,z,True,True,True,,,False
DC687FAE-DB3E-427C-A882-5206AD36C2B9,37,b196551614,795522014,OCoLC,z,d,ODN0000784697,z,True,True,True,,,False
40689B7F-9AB7-44D5-934F-6B746FE92576,37,b196551626,795522022,OCoLC,z,d,ODN0000785008,z,True,True,True,,,False
29D6BA58-E332-431D-B785-994D78D172FF,37,b196551638,795522034,OCoLC,z,d,ODN0000784703,z,True,True,True,,,False
00A01A61-8DF7-4576-B4D3-A62583CE0E5D,37,b196551651,795522308,OCoLC,z,d,ODN0000786584,z,True,True,True,,,False
E2376BB6-87F3-4B4F-91D6-CDD77A4EF123,37,b196551663,795522634,OCoLC,z,d,ODN0000785193,z,True,True,True,,,False
287D8538-BDE9-4E4C-92BB-B3592596F24C,37,b196551675,795522745,OCoLC,z,d,ODN0000785196,z,True,True,True,,,False
33B2CA52-8A0B-47D9-A8D5-74CEDA2FF28F,37,b196551687,795523020,OCoLC,z,d,ODN0000784749,z,True,True,True,,,False
5B17496A-4205-4B2F-8B9E-B4A21B8A838E,37,b196551699,795523136,OCoLC,z,d,ODN0000785197,z,True,True,True,,,False
3028D47B-665E-46E4-9952-8762557503F2,37,b19655214x,795523504,OCoLC,z,d,ODN0000785198,z,True,True,True,,,False
CA7A12AF-9B7B-47AB-A5BB-8CA1C88377BF,37,b196552163,795523565,OCoLC,z,d,ODN0000785201,z,True,True,True,,,False
319B67C0-1B4E-48AC-AE30-37820B21AFC1,37,b196552187,795523571,OCoLC,z,d,ODN0000786913,z,True,True,True,,,False
03B5CE87-A1A1-45E6-B0DC-282B1B2750B0,37,b196552205,795518496,OCoLC,z,d,ODN0000787026,z,True,True,True,,,False
FB19F4DB-9A0C-45C0-90CE-1B27F7446C79,37,b196552217,795518540,OCoLC,z,d,ODN0000785188,z,True,True,True,,,False
CB9B22FA-1B14-4E89-ADD9-F857D0F42343,37,b196552229,795518552,OCoLC,z,d,ODN0000786574,z,True,True,True,,,False
C4F422A8-AE44-4DBF-A0BE-2E7B3371AB83,37,b196552230,795519589,OCoLC,z,d,ODN0000785183,z,True,True,True,,,False
3EBEB545-2D54-43E1-8AC9-033561AB9FDD,37,b196552242,795519697,OCoLC,z,d,ODN0000784377,z,True,True,True,,,False
AA860D96-8E9B-4C47-8C61-50DF5F7517EB,37,b196552254,795519814,OCoLC,z,d,ODN0000787029,z,True,True,True,,,False
2ABDE867-FCCF-4587-A15E-1AEA4D8AF387,37,b196552266,795519827,OCoLC,z,d,ODN0000784734,z,True,True,True,,,False
C72578B7-F66A-42B6-9766-AEF7753510EF,37,b196552291,795521171,OCoLC,z,d,ODN0000786503,z,True,True,True,,,False
D985A274-03E5-4B1E-983F-F73632289419,37,b196552308,795521199,OCoLC,z,d,ODN0000784990,z,True,True,True,,,False
C8BF7ABF-DB00-4AE0-8086-05BEBEE1C38F,37,b19655231x,795521216,OCoLC,z,d,ODN0000797208,z,True,True,True,,,False
C516B74E-813F-47CD-80A0-BD2F72184149,37,b196552321,795521218,OCoLC,z,d,ODN0000784998,z,True,True,True,,,False
FE817C7C-4F39-4944-8AD5-1CB3FA8A7661,37,b196552333,795521248,OCoLC,z,d,ODN0000786866,z,True,True,True,,,False
D585251F-54AC-40C2-8ED1-BBB7348F552E,37,b196552345,795521276,OCoLC,z,d,ODN0000786982,z,True,True,True,,,False
21CDC20D-0C2C-4E04-9522-73668909449C,37,b196552357,795521322,OCoLC,z,d,ODN0000797232,z,True,True,True,,,False
C6EAE50E-909B-4299-AC60-9BAD0BF48892,37,b196552369,795521369,OCoLC,z,d,ODN0000787032,z,True,True,True,,,False
E24BBE17-C963-40A9-93F6-BD5F8FA66CE2,37,b196552370,795521412,OCoLC,z,d,ODN0000786911,z,True,True,True,,,False
34DFCA57-9E9C-462D-9DC4-06F23873E1AE,37,b196552382,795521447,OCoLC,z,d,ODN0000784748,z,True,True,True,,,False
